
SetupTitle, FORM
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Resistance
TestParameter, Function.User.Unit, ohm
TestParameter, Function.User.Definition, abs(Vtop/Itop)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vtop
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 3.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Itop
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -4.9999999999999996E-06
TestParameter, Output.Graph.YAxis.Top, 4.9999999999999996E-06
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vtop, Itop, Resistance
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/03/2020 15:30:26
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, df72a84e-6347-4ab8-b0ea-4de835638d7f
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vtop
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 8.5
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Itop
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -3.8E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 5.1E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.20588235294117646
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 7.4504252624314253E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.20588235294117646
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 7.4504252624314253E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.20588235294117646
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 7.4504252624314253E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.20588235294117646
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 7.4504252624314253E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.20588235294117646
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 7.4504252624314253E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=Vtop, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=10 V, Step=100 mV, No. of Steps=101, Compliance=5 uA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:MP, Name=Vbot, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vtop, Itop, Resistance
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, ohm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, FORM
Dimension1, 202, 202, 202
Dimension2, 1, 1, 1
DataName, Vtop, Itop, Resistance
DataValue, 0, -2.725E-10, -0
DataValue, 0.1, 2.6536E-10, 376846548.08561957
DataValue, 0.2, 3.4841000000000004E-10, 574036336.50010037
DataValue, 0.3, 4.1521E-10, 722525950.72373009
DataValue, 0.4, 2.2025000000000002E-10, 1816118047.6730988
DataValue, 0.5, 8.189E-11, 6105751618.0241785
DataValue, 0.6, 2.5948E-10, 2312316941.5754585
DataValue, 0.70000000000000007, 1.3927E-10, 5026208085.01472
DataValue, 0.8, -7.921E-11, 10099734881.959349
DataValue, 0.9, -1.4671E-10, 6134551155.3404675
DataValue, 1, -2.0281000000000002E-10, 4930723337.113554
DataValue, 1.1, -1.9026000000000002E-10, 5781562072.9528008
DataValue, 1.2, -3.7542000000000003E-10, 3196420009.5892596
DataValue, 1.3, -2.7128E-10, 4792096726.6293125
DataValue, 1.4000000000000001, -1.356E-10, 10324483775.811211
DataValue, 1.5, -3.113E-11, 48185030517.186
DataValue, 1.6, -2.1418E-10, 7470352040.339901
DataValue, 1.7, -8.762E-11, 19401963022.141064
DataValue, 1.8, 1.2013E-10, 14983767585.116125
DataValue, 1.9000000000000001, 2.4295E-10, 7820539205.5978594
DataValue, 2, 3.3794E-10, 5918210333.195241
DataValue, 2.1, 3.5232000000000003E-10, 5960490463.2152586
DataValue, 2.2, 5.0315000000000007E-10, 4372453542.6811085
DataValue, 2.3000000000000003, 4.6040000000000003E-10, 4995655951.3466549
DataValue, 2.4, 3.4179E-10, 7021855525.322566
DataValue, 2.5, 1.6743E-10, 14931613211.491369
DataValue, 2.6, 3.7239000000000004E-10, 6981927549.074894
DataValue, 2.7, 2.6597E-10, 10151520848.215965
DataValue, 2.8000000000000003, 6.385E-11, 43852779953.014877
DataValue, 2.9, 6.7200000000000004E-12, 431547619047.619
DataValue, 3, -5.641E-11, 53182059918.45417
DataValue, 3.1, -4.4740000000000005E-11, 69289226642.825211
DataValue, 3.2, -1.6821E-10, 19023839248.55835
DataValue, 3.3000000000000003, -1.6381E-10, 20145290275.31897
DataValue, 3.4, -3.2680000000000004E-11, 104039167686.65849
DataValue, 3.5, 1.9452000000000002E-10, 17993008431.009663
DataValue, 3.6, -4.1100000000000005E-11, 87591240875.9124
DataValue, 3.7, 1.0029000000000001E-10, 36893010270.21637
DataValue, 3.8000000000000003, 3.1959000000000003E-10, 11890234362.777308
DataValue, 3.9, 4.4226000000000003E-10, 8818342151.6754837
DataValue, 4, 5.1884E-10, 7709505820.6768942
DataValue, 4.1, 5.6136E-10, 7303691036.0552931
DataValue, 4.2, 6.0472000000000006E-10, 6945363143.27292
DataValue, 4.3, 7.4835000000000011E-10, 5745974477.183135
DataValue, 4.4, 3.37E-10, 13056379821.958458
DataValue, 4.5, 4.559E-10, 9870585654.748848
DataValue, 4.6000000000000005, 6.4016000000000009E-10, 7185703574.106473
DataValue, 4.7, -1.33E-11, 353383458646.61658
DataValue, 4.8, 4.052E-10, 11846001974.333662
DataValue, 4.9, 3.812E-10, 12854144805.876183
DataValue, 5, 5.2E-10, 9615384615.3846169
DataValue, 5.1000000000000005, 4.465E-10, 11422172452.407616
DataValue, 5.2, 5.491E-10, 9470041886.72373
DataValue, 5.3, 4.475E-10, 11843575418.994413
DataValue, 5.4, 4.456E-10, 12118491921.005386
DataValue, 5.5, 4.811E-10, 11432134691.332363
DataValue, 5.6000000000000005, 5.783E-10, 9683555248.1411057
DataValue, 5.7, 3.01E-11, 189368770764.11963
DataValue, 5.8, 4.841E-10, 11980995662.053293
DataValue, 5.9, 5.356E-10, 11015683345.780434
DataValue, 6, 4.344E-10, 13812154696.132597
DataValue, 6.1000000000000005, 4.154E-10, 14684641309.581129
DataValue, 6.2, 5.454E-10, 11367803447.011368
DataValue, 6.3, 5.619E-10, 11211959423.384943
DataValue, 6.4, 4.742E-10, 13496415014.761705
DataValue, 6.5, 4.435E-10, 14656144306.651634
DataValue, 6.6000000000000005, 7.051E-10, 9360374414.9766
DataValue, 6.7, 6.728E-10, 9958382877.5267544
DataValue, 6.8, 6.287E-10, 10815969460.79211
DataValue, 6.9, 5.657E-10, 12197277709.033056
DataValue, 7, 5.459E-10, 12822861329.913902
DataValue, 7.1000000000000005, 8.004E-10, 8870564717.64118
DataValue, 7.2, 1.0494E-09, 6861063464.83705
DataValue, 7.3, 1.1214E-09, 6509719992.8660593
DataValue, 7.4, 1.0579E-09, 6994990074.6762457
DataValue, 7.5, 1.0975E-09, 6833712984.0546694
DataValue, 7.6000000000000005, 1.097E-09, 6927985414.7675486
DataValue, 7.7, 7.373E-10, 10443510104.4351
DataValue, 7.8, 1.2357E-09, 6312211701.8693857
DataValue, 7.9, 9.761E-10, 8093433049.8924294
DataValue, 8, 1.0771E-09, 7427351220.8708572
DataValue, 8.1, 5.0004000000000004E-06, 1619870.4103671704
DataValue, 8.2, 5.0005000000000007E-06, 1639836.0163983598
DataValue, 8.3, 5.0004000000000004E-06, 1659867.2106231502
DataValue, 8.4, 5.0005000000000007E-06, 1679832.01679832
DataValue, 8.5, 5.0003E-06, 1699898.0061196329
DataValue, 8.6, 5.0005000000000007E-06, 1719828.01719828
DataValue, 8.7000000000000011, 5.0004000000000004E-06, 1739860.8111351093
DataValue, 8.8, 5.0004000000000004E-06, 1759859.211263099
DataValue, 8.9, 5.0005000000000007E-06, 1779822.01779822
DataValue, 9, 5.0004000000000004E-06, 1799856.0115190784
DataValue, 9.1, 5.0005000000000007E-06, 1819818.0181981798
DataValue, 9.2000000000000011, 5.0003E-06, 1839889.6066236028
DataValue, 9.3, 5.0004000000000004E-06, 1859851.2119030478
DataValue, 9.4, 5.0004000000000004E-06, 1879849.6120310375
DataValue, 9.5, 5.0005000000000007E-06, 1899810.0189981
DataValue, 9.6, 5.0004000000000004E-06, 1919846.4122870169
DataValue, 9.7000000000000011, 5.0005000000000007E-06, 1939806.0193980602
DataValue, 9.8, 5.0004000000000004E-06, 1959843.2125429965
DataValue, 9.9, 5.0004000000000004E-06, 1979841.6126709862
DataValue, 10, 5.0004000000000004E-06, 1999840.0127989759
DataValue, 10, 5.0004000000000004E-06, 1999840.0127989759
DataValue, 9.9, 5.0005000000000007E-06, 1979802.01979802
DataValue, 9.8, 5.0005000000000007E-06, 1959804.01959804
DataValue, 9.7000000000000011, 5.0005000000000007E-06, 1939806.0193980602
DataValue, 9.6, 5.0004000000000004E-06, 1919846.4122870169
DataValue, 9.5, 5.0004000000000004E-06, 1899848.0121590272
DataValue, 9.4, 5.0005000000000007E-06, 1879812.01879812
DataValue, 9.3, 5.0004000000000004E-06, 1859851.2119030478
DataValue, 9.2000000000000011, 5.0004000000000004E-06, 1839852.811775058
DataValue, 9.1, 5.0005000000000007E-06, 1819818.0181981798
DataValue, 9, 5.0004000000000004E-06, 1799856.0115190784
DataValue, 8.9, 5.0004000000000004E-06, 1779857.6113910887
DataValue, 8.8, 5.0004000000000004E-06, 1759859.211263099
DataValue, 8.7000000000000011, 5.0004000000000004E-06, 1739860.8111351093
DataValue, 8.6, 5.0004000000000004E-06, 1719862.4110071191
DataValue, 8.5, 5.0004000000000004E-06, 1699864.0108791294
DataValue, 8.4, 5.0004000000000004E-06, 1679865.61075114
DataValue, 8.3, 5.0005000000000007E-06, 1659834.0165983401
DataValue, 8.2, 5.0005000000000007E-06, 1639836.0163983598
DataValue, 8.1, 5.0005000000000007E-06, 1619838.01619838
DataValue, 8, 5.0004000000000004E-06, 1599872.0102391806
DataValue, 7.9, 5.0005000000000007E-06, 1579842.01579842
DataValue, 7.8, 5.0006000000000009E-06, 1559812.8224613043
DataValue, 7.7, 5.0003E-06, 1539907.6055436675
DataValue, 7.6000000000000005, 5.0002000000000008E-06, 1519939.2024319025
DataValue, 7.5, 5.0005000000000007E-06, 1499850.0149985
DataValue, 7.4, 5.0004000000000004E-06, 1479881.6094712422
DataValue, 7.3, 5.0005000000000007E-06, 1459854.01459854
DataValue, 7.2, 5.0004000000000004E-06, 1439884.8092152628
DataValue, 7.1000000000000005, 5.0004000000000004E-06, 1419886.4090872731
DataValue, 7, 5.0004000000000004E-06, 1399888.0089592831
DataValue, 6.9, 5.0005000000000007E-06, 1379862.01379862
DataValue, 6.8, 5.0004000000000004E-06, 1359891.2087033035
DataValue, 6.7, 5.0004000000000004E-06, 1339892.808575314
DataValue, 6.6000000000000005, 5.0004000000000004E-06, 1319894.4084473243
DataValue, 6.5, 5.0004000000000004E-06, 1299896.0083193344
DataValue, 6.4, 5.0004000000000004E-06, 1279897.6081913447
DataValue, 6.3, 5.0004000000000004E-06, 1259899.2080633547
DataValue, 6.2, 5.0005000000000007E-06, 1239876.01239876
DataValue, 6.1000000000000005, 5.0002000000000008E-06, 1219951.2019519219
DataValue, 6, 5.0004000000000004E-06, 1199904.0076793856
DataValue, 5.9, 5.0003E-06, 1179929.2042477452
DataValue, 5.8, 5.0005000000000007E-06, 1159884.01159884
DataValue, 5.7, 5.0004000000000004E-06, 1139908.8072954163
DataValue, 5.6000000000000005, 5.0005000000000007E-06, 1119888.0111988802
DataValue, 5.5, 5.0004000000000004E-06, 1099912.0070394368
DataValue, 5.4, 5.0004000000000004E-06, 1079913.6069114471
DataValue, 5.3, 5.0005000000000007E-06, 1059894.0105989398
DataValue, 5.2, 5.0004000000000004E-06, 1039916.8066554675
DataValue, 5.1000000000000005, 5.0004000000000004E-06, 1019918.4065274778
