
SetupTitle, SET
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, Resistance, absItop
TestParameter, Function.User.Unit, ohm, A
TestParameter, Function.User.Definition, abs(Vtop/Itop), abs(Itop)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vtop
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 3.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absItop
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0
TestParameter, Output.Graph.YAxis.Top, 1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vtop, Itop, Resistance
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/03/2020 15:35:58
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 43637395-ece7-45a4-88a6-5e7513e0cc35
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vtop
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absItop
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.2E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0021
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 238.09659293291205
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 238.09659293291205
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 238.09659293291205
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 238.09659293291205
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.58333333333333337
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 238.09659293291205
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU3:MP, Name=Vtop, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=3 V, Step=30 mV, No. of Steps=101, Compliance=2 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:MP, Name=Vbot, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vtop, Itop, Resistance
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, ohm
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, SET
Dimension1, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1
DataName, Vtop, Itop, Resistance, absItop
DataValue, 0, 1.2942799999999998E-08, 0, 1.2942799999999998E-08
DataValue, 0.03, 1.5037E-06, 19950.788056128215, 1.5037E-06
DataValue, 0.06, 3.0179000000000004E-06, 19881.374465688059, 3.0179000000000004E-06
DataValue, 0.09, 4.5477000000000005E-06, 19790.223629527012, 4.5477000000000005E-06
DataValue, 0.12, 6.1319000000000005E-06, 19569.790766320388, 6.1319000000000005E-06
DataValue, 0.15, 7.7601E-06, 19329.647813816831, 7.7601E-06
DataValue, 0.18, 9.472400000000001E-06, 19002.575904733749, 9.472400000000001E-06
DataValue, 0.21, 1.1255200000000002E-05, 18658.042504797777, 1.1255200000000002E-05
DataValue, 0.24, 1.3106000000000001E-05, 18312.223409125589, 1.3106000000000001E-05
DataValue, 0.27, 1.5038E-05, 17954.515228088843, 1.5038E-05
DataValue, 0.3, 1.7056E-05, 17589.118198874294, 1.7056E-05
DataValue, 0.33, 1.9172000000000002E-05, 17212.60171082829, 1.9172000000000002E-05
DataValue, 0.36, 2.1382E-05, 16836.591525582266, 2.1382E-05
DataValue, 0.39, 2.3596000000000002E-05, 16528.225122902186, 2.3596000000000002E-05
DataValue, 0.42, 2.604E-05, 16129.032258064515, 2.604E-05
DataValue, 0.45, 2.8514000000000002E-05, 15781.721259732061, 2.8514000000000002E-05
DataValue, 0.48, 3.1208000000000003E-05, 15380.671622660853, 3.1208000000000003E-05
DataValue, 0.51, 3.3876E-05, 15054.906128232378, 3.3876E-05
DataValue, 0.54, 3.6774000000000004E-05, 14684.287812041115, 3.6774000000000004E-05
DataValue, 0.57000000000000006, 3.972E-05, 14350.45317220544, 3.972E-05
DataValue, 0.6, 4.2636E-05, 14072.614691809737, 4.2636E-05
DataValue, 0.63, 4.5872000000000004E-05, 13733.868154865711, 4.5872000000000004E-05
DataValue, 0.66, 4.9106E-05, 13440.312792734087, 4.9106E-05
DataValue, 0.69000000000000006, 5.2688E-05, 13095.961129668996, 5.2688E-05
DataValue, 0.72, 5.602E-05, 12852.552659764369, 5.602E-05
DataValue, 0.75, 5.9626E-05, 12578.405393620233, 5.9626E-05
DataValue, 0.78, 6.3118E-05, 12357.80601413226, 6.3118E-05
DataValue, 0.81, 6.7324000000000008E-05, 12031.370685045451, 6.7324000000000008E-05
DataValue, 0.84, 7.1682000000000009E-05, 11718.423035071564, 7.1682000000000009E-05
DataValue, 0.87, 7.5236000000000009E-05, 11563.613163910892, 7.5236000000000009E-05
DataValue, 0.9, 7.957E-05, 11310.795525951993, 7.957E-05
DataValue, 0.93, 8.5158E-05, 10920.87648840978, 8.5158E-05
DataValue, 0.96, 9.0482E-05, 10609.845052054552, 9.0482E-05
DataValue, 0.99, 9.5324E-05, 10385.632159791869, 9.5324E-05
DataValue, 1.02, 0.000100778, 10121.256623469408, 0.000100778
DataValue, 1.05, 0.00010691800000000001, 9820.6101872463, 0.00010691800000000001
DataValue, 1.08, 0.000114592, 9424.7416922647317, 0.000114592
DataValue, 1.11, 0.00011832, 9381.33874239351, 0.00011832
DataValue, 1.1400000000000001, 0.00012518000000000002, 9106.8860840389843, 0.00012518000000000002
DataValue, 1.17, 0.00013506, 8662.81652598845, 0.00013506
DataValue, 1.2, 0.00014076, 8525.1491901108275, 0.00014076
DataValue, 1.23, 0.00015126, 8131.6937723125739, 0.00015126
DataValue, 1.26, 0.00016172000000000002, 7791.2441256492693, 0.00016172000000000002
DataValue, 1.29, 0.00017030000000000002, 7574.8678802113909, 0.00017030000000000002
DataValue, 1.32, 0.00018266000000000002, 7226.54111463922, 0.00018266000000000002
DataValue, 1.35, 0.00020266000000000002, 6661.4033356360405, 0.00020266000000000002
DataValue, 1.3800000000000001, 0.00020894000000000002, 6604.766918732651, 0.00020894000000000002
DataValue, 1.41, 0.00023358000000000002, 6036.475725661443, 0.00023358000000000002
DataValue, 1.44, 0.00024982, 5764.1501881354579, 0.00024982
DataValue, 1.47, 0.00030936, 4751.7455391776566, 0.00030936
DataValue, 1.5, 0.00033142, 4525.9791201496591, 0.00033142
DataValue, 1.53, 0.00039888, 3835.7400722021662, 0.00039888
DataValue, 1.56, 0.00040954, 3809.1517312106266, 0.00040954
DataValue, 1.59, 0.00042144000000000003, 3772.7790432801821, 0.00042144000000000003
DataValue, 1.62, 0.00043288, 3742.3766401774164, 0.00043288
DataValue, 1.6500000000000001, 0.00043834, 3764.2013049231191, 0.00043834
DataValue, 1.68, 0.0004488, 3743.31550802139, 0.0004488
DataValue, 1.71, 0.00046786, 3654.9395118197749, 0.00046786
DataValue, 1.74, 0.00050086, 3474.0246775546061, 0.00050086
DataValue, 1.77, 0.00060092, 2945.4835918258668, 0.00060092
DataValue, 1.8, 0.0006242, 2883.6911246395389, 0.0006242
DataValue, 1.83, 0.00070208, 2606.5405651777578, 0.00070208
DataValue, 1.86, 0.00074782000000000006, 2487.2295472172445, 0.00074782000000000006
DataValue, 1.8900000000000001, 0.00084928, 2225.4144687264507, 0.00084928
DataValue, 1.92, 0.00089922, 2135.1838259825181, 0.00089922
DataValue, 1.95, 0.00093166000000000006, 2093.0382328317196, 0.00093166000000000006
DataValue, 1.98, 0.00096098000000000006, 2060.396678390809, 0.00096098000000000006
DataValue, 2.0100000000000002, 0.00099706000000000013, 2015.9268248651033, 0.00099706000000000013
DataValue, 2.04, 0.0010108200000000002, 2018.1634712411703, 0.0010108200000000002
DataValue, 2.07, 0.00100324, 2063.3148598540724, 0.00100324
DataValue, 2.1, 0.00098582, 2130.2063256984034, 0.00098582
DataValue, 2.13, 0.00098758, 2156.7872982441927, 0.00098758
DataValue, 2.16, 0.00097078000000000008, 2225.0149364428603, 0.00097078000000000008
DataValue, 2.19, 0.00096578000000000007, 2267.5971753401395, 0.00096578000000000007
DataValue, 2.22, 0.00094452, 2350.4002032778558, 0.00094452
DataValue, 2.25, 0.0009405, 2392.3444976076553, 0.0009405
DataValue, 2.2800000000000002, 0.00093778, 2431.2738595406172, 0.00093778
DataValue, 2.31, 0.00094392000000000011, 2447.241291634884, 0.00094392000000000011
DataValue, 2.34, 0.00094748000000000011, 2469.7091231477179, 0.00094748000000000011
DataValue, 2.37, 0.00093008, 2548.1678995355237, 0.00093008
DataValue, 2.4, 0.00095840000000000009, 2504.1736227045071, 0.00095840000000000009
DataValue, 2.43, 0.0016304, 1490.4317958783122, 0.0016304
DataValue, 2.46, 0.0015912, 1546.0030165912517, 0.0015912
DataValue, 2.49, 0.001596, 1560.1503759398497, 0.001596
DataValue, 2.52, 0.001606, 1569.1158156911581, 0.001606
DataValue, 2.5500000000000003, 0.001636, 1558.6797066014672, 0.001636
DataValue, 2.58, 0.0016526, 1561.1763282100933, 0.0016526
DataValue, 2.61, 0.0016988, 1536.3786202024958, 0.0016988
DataValue, 2.64, 0.0017258, 1529.7253447676442, 0.0017258
DataValue, 2.67, 0.0017602, 1516.8730826042495, 0.0017602
DataValue, 2.7, 0.0018002, 1499.8333518497946, 0.0018002
DataValue, 2.73, 0.001801, 1515.8245419211548, 0.001801
DataValue, 2.7600000000000002, 0.0018004, 1532.9926682959344, 0.0018004
DataValue, 2.79, 0.0018186, 1534.147146156384, 0.0018186
DataValue, 2.82, 0.0020008, 1409.436225509796, 0.0020008
DataValue, 2.85, 0.0020006, 1424.5726282115365, 0.0020006
DataValue, 2.88, 0.0020006, 1439.5681295611316, 0.0020006
DataValue, 2.91, 0.0020004, 1454.7090581883624, 0.0020004
DataValue, 2.94, 0.0020004, 1469.7060587882424, 0.0020004
DataValue, 2.97, 0.0020002, 1484.8515148485151, 0.0020002
DataValue, 3, 0.0020006, 1499.5501349595122, 0.0020006
DataValue, 3, 0.0020006, 1499.5501349595122, 0.0020006
DataValue, 2.97, 0.0020002, 1484.8515148485151, 0.0020002
DataValue, 2.94, 0.0020004, 1469.7060587882424, 0.0020004
DataValue, 2.91, 0.0020004, 1454.7090581883624, 0.0020004
DataValue, 2.88, 0.0020006, 1439.5681295611316, 0.0020006
DataValue, 2.85, 0.0020004, 1424.7150569886026, 0.0020004
DataValue, 2.82, 0.0017016, 1657.2637517630465, 0.0017016
DataValue, 2.79, 0.0013756, 2028.2058738005235, 0.0013756
DataValue, 2.7600000000000002, 0.00068638, 4021.0961857862994, 0.00068638
DataValue, 2.73, 0.00060754000000000005, 4493.5312901208144, 0.00060754000000000005
DataValue, 2.7, 0.00054194000000000009, 4982.101339631693, 0.00054194000000000009
DataValue, 2.67, 0.00049498, 5394.1573396904923, 0.00049498
DataValue, 2.64, 0.00045232000000000003, 5836.5758754863809, 0.00045232000000000003
DataValue, 2.61, 0.00041064000000000004, 6355.93220338983, 0.00041064000000000004
DataValue, 2.58, 0.0003836, 6725.7559958289885, 0.0003836
DataValue, 2.5500000000000003, 0.00035204, 7243.4950573798433, 0.00035204
DataValue, 2.52, 0.00032868000000000003, 7667.0317634173052, 0.00032868000000000003
DataValue, 2.49, 0.00030522000000000004, 8158.0499311971689, 0.00030522000000000004
DataValue, 2.46, 0.00028482000000000003, 8637.0339161575721, 0.00028482000000000003
DataValue, 2.43, 0.00026622, 9127.7890466531444, 0.00026622
DataValue, 2.4, 0.00024946, 9620.7808867153035, 0.00024946
DataValue, 2.37, 0.00023368000000000003, 10142.074631975351, 0.00023368000000000003
DataValue, 2.34, 0.00021974, 10648.948757622644, 0.00021974
DataValue, 2.31, 0.00020794000000000002, 11108.973742425698, 0.00020794000000000002
